Campus,Code,Name,Credits,Areas of Knowledge,Prerequisites
Tacoma,T GEOS 317,"Geology, Landscape, and Culture",12,NW,TESC 317
Tacoma,T GEOS 321,Soils and Environmental Applications,5,NW,TESC 321
Tacoma,T GEOS 335,Introduction to Geomorphology,6,NW,"T GEOS 117,T GEOS 243,TESC 117,TESC 243,TESC 335,TMATH 116,TMATH 120"
Tacoma,T GEOS 337,Environmental Geology,6,NW,"T GEOS 117,T GEOS 241,TESC 117,TESC 241,TESC 310,TESC 337"
Tacoma,T GEOS 341,Climate Change,5,NW,TESC 341
Tacoma,T GEOS 343,The Atmosphere and Air Pollution,6,NW,TESC 343
Tacoma,T GEOS 347,Environmental Earth Materials,6,NW,"TCHEM 152,TESC 117,TESC 151,TESC 347,TGEOS 117,TMATH 110"
Tacoma,T GEOS 349,Research at Sea,10,NW,"TESC 241,TESC 247,TESC 349,TGEOS 241,TGEOS 247"
Tacoma,T GEOS 415,Sedimentology,6,NW,"T GEOS 117,T GEOS 337,TESC 117,TESC 337,TESC 415"
Tacoma,T GEOS 417,Field Geology,,NW,"T GEOS 117,T GEOS 337,TESC 117,TESC 310,TESC 337,TESC 417"
Tacoma,T GEOS 419,Environmental Field Geophysics,7,NW,"T GEOS 117,T PHYS 121,TESC 117,TESC 121,TESC 310,TESC 419"
Tacoma,T GEOS 445,Estuarine Field Studies,7,NW,"TESC 310,TESC 445"
Tacoma,T GH 203,Themes in Global Honors,5,,
Tacoma,T GH 300,Re-Orienting the Global,2,I&S,
Tacoma,T GH 301,Global Honors,5,I&S,
Tacoma,T GH 302,Global Imaginations,5,VLPA,
Tacoma,T GH 303,Global Challenges,5,I&S,
Tacoma,T GH 399,Global Honors Study Abroad,,,
Tacoma,T GH 490,Research Methods Seminar,2,,"T GH 301,T GH 302,T GH 303"
Tacoma,T GH 491,Thesis Symposium,1,,
Tacoma,T GH 494,Thesis or Project for Global Honors -,,,"T GH 301,T GH 302,T GH 303,T GH 490"
Tacoma,T GH 496,Experiential Learning in Global Honors,5,,
Tacoma,T GIS 311,Maps and GIS,6,"NW,QSR",
Tacoma,T GIS 312,Intermediate GIS,6,NW,T GIS 311
Tacoma,T GIS 313,Applied GIS and Project Design,3,NW,T GIS 311
Tacoma,T GIS 414,Advanced Applications of GIS,5,NW,"T GIS 312,T GIS 313"
Tacoma,T GIS 415,Critical Theory and GIS Practicum,5,NW,"T GIS 312,T GIS 313"
Tacoma,T GIS 460,Cartography and Data Visualization,5,QSR,T GIS 311
Tacoma,T GIS 470,GIS Scripting and Automation,5,QSR,T GIS 311
Tacoma,T GIS 501,GIS Customization and Automation,5,,
Tacoma,T GIS 502,Introduction to Geospatial Technology,5,,
Tacoma,T GIS 503,Web-Based GIS,5,,
Tacoma,T GIS 504,Mobile Geospatial Application Development,5,,
Tacoma,T GIS 505,Geospatial Technologies for Urban Planning,5,,
Tacoma,T GIS 506,Environmental Planning Applications,5,,
Tacoma,T GIS 507,Practicum I: Planning and Design,5,,
Tacoma,T GIS 508,Practicum II: Implementation,5,,
Tacoma,T HISP 238,Hispanics in the United States,5,"DIV,I&S,VLPA",
Tacoma,T HISP 250,Images of Latinos/as in the Movies,5,"DIV,VLPA",
Tacoma,T HISP 267,Introduction to Chicano/a Literature,5,"DIV,VLPA",
Tacoma,T HISP 277,Latin American Literature,5,VLPA,
Tacoma,T HISP 355,Migration and the Transnational Family in Latino Literature and Film,5,"DIV,I&S,VLPA",
Tacoma,T HISP 376,Latin American Film,5,VLPA,
Tacoma,T HISP 377,Spanish Film,5,VLPA,
Tacoma,T HISP 400,Afro-Hispanic Culture,5,VLPA,
Tacoma,T HISP 410,Caribbean Basin: Selected Topics,5,I&S,
Tacoma,T HISP 441,Mexican Cinema and Society,5,"I&S,VLPA",
Tacoma,T HISP 461,Contemporary Mexican Culture,5,VLPA,
Tacoma,T HISP 462,Women in Latin America,5,"DIV,I&S,VLPA",
Tacoma,T HISP 463,Contemporary Cuban Culture,5,VLPA,
Tacoma,T HISP 465,Latin American Visual Arts,5,VLPA,
Tacoma,T HISP 476,Latin American Women Writers,5,VLPA,
Tacoma,T HISP 490,Contemporary Spanish Culture,5,"I&S,VLPA",
Tacoma,T HIST 101,Introduction to History Methods,5,I&S,
Tacoma,T HIST 102,Introduction to Global Studies,5,I&S,
Tacoma,T HIST 111,The Ancient World,5,I&S,
Tacoma,T HIST 112,The Medieval World,5,I&S,
Tacoma,T HIST 150,World History: Prehistory to 1500,5,I&S,
Tacoma,T HIST 151,World History II 1500 to Present,5,I&S,
Tacoma,T HIST 200,"American History I, 1607-1877",5,I&S,
Tacoma,T HIST 201,"American History II, 1877-Present",5,I&S,
Tacoma,T HIST 202,Global Theories and Methods,5,"I&S,VLPA",
Tacoma,T HIST 203,Modern Europe in Global History,5,I&S,
Tacoma,T HIST 212,American Military History I,5,I&S,
Tacoma,T HIST 213,American Military History II,5,I&S,
Tacoma,T HIST 220,African American History 1619-1865,5,"DIV,I&S",
Tacoma,T HIST 221,African-American History 1865-1945,5,"DIV,I&S",
Tacoma,T HIST 222,African-American History 1945-Present,5,"DIV,I&S",
Tacoma,T HIST 226,American Architecture,5,VLPA,
Tacoma,T HIST 231,The Ancient Mediterranean World,5,I&S,
Tacoma,T HIST 251,The Global Twentieth Century,5,"I&S,VLPA",
Tacoma,T HIST 260,Empires and Imperialism in World History,5,I&S,
Tacoma,T HIST 270,Premodern East Asia,5,I&S,
Tacoma,T HIST 271,Modern East Asia,5,I&S,
Tacoma,T HIST 280,German Cultural History,5,VLPA,
Tacoma,T HIST 315,Industrialization and Reform,5,I&S,
Tacoma,T HIST 320,Asian American History,5,I&S,
Tacoma,T HIST 322,American Labor Since the Civil War,5,I&S,
Tacoma,T HIST 333,"Early American Music, Art, Literature, and Theater",5,VLPA,
Tacoma,T HIST 336,"Black, Labor, and Protest Music in Historical Perspective",5,"I&S,VLPA",
Tacoma,T HIST 340,History of United States-American Indian Relations,5,I&S,
Tacoma,T HIST 341,African-American History,5,I&S,
Tacoma,T HIST 343,Vietnam and the 1960s,5,I&S,
Tacoma,T HIST 349,Minorities and Higher Education in American History,5,I&S,
Tacoma,T HIST 350,Modern Germany Since 1848,5,I&S,
Tacoma,T HIST 356,History of Christianity,5,I&S,
Tacoma,T HIST 363,Making of Russia,5,I&S,
Tacoma,T HIST 364,Modern Russia,5,I&S,
Tacoma,T HIST 365,Europe in the Twentieth Century,5,I&S,
Tacoma,T HIST 366,Europe in the Twenty-First Century,5,I&S,
Tacoma,T HIST 372,Comparative Perspectives on East Asian and Latin American Development,5,I&S,
Tacoma,T HIST 375,British Empire,5,I&S,
Tacoma,T HIST 377,Art of the Americas,5,VLPA,
Tacoma,T HIST 378,American Architecture,5,VLPA,
Tacoma,T HIST 379,Modern Architecture,5,VLPA,
Tacoma,T HIST 380,History Methods Research and Writing Seminar,5,,
Tacoma,T HIST 385,Russian Civilization,5,"I&S,VLPA",
Tacoma,T HIST 410,"Early American Politics, Constitution, and Law",5,I&S,
Tacoma,T HIST 411,History of Religion in America,5,I&S,
Tacoma,T HIST 413,"Civil Rights, Civil Liberties",5,I&S,
Tacoma,T HIST 416,"Life and Thought: Martin Luther King, Malcolm X, and Angela Davis",5,"DIV,I&S",
Tacoma,T HIST 417,United States History 1945-Present,5,"DIV,I&S",
Tacoma,T HIST 420,African-American Religious History,5,"DIV,I&S",
Tacoma,T HIST 430,Introduction to Public History,5,"I&S,VLPA",
Tacoma,T HIST 437,Doing Community History,5,I&S,
Tacoma,T HIST 440,Black Labor in America,5,"DIV,I&S",
Tacoma,T HIST 441,Black Freedom Movement in Perspective,5,"DIV,I&S",
Tacoma,T HIST 442,History of African American Education,5,I&S,
Tacoma,T HIST 444,The Pacific Northwest,5,I&S,
Tacoma,T HIST 445,History of Tacoma,5,I&S,
Tacoma,T HIST 451,Renaissance Europe,5,I&S,
Tacoma,T HIST 452,"Art, Culture, and History of the Eternal City",12,"I&S,VLPA",
Tacoma,T HIST 456,North American Regions I&S,5,I&S,
Tacoma,T HIST 457,Anti-Semitism and the Holocaust,5,I&S,
Tacoma,T HIST 462,History of Vietnam,5,I&S,
Tacoma,T HIST 463,Premodern Japan,5,I&S,
Tacoma,T HIST 464,Modern China,5,I&S,
Tacoma,T HIST 465,Modern Japan,5,I&S,
Tacoma,T HIST 466,Modern Korea,5,I&S,
Tacoma,T HIST 467,Siberia and the Russian Far East,5,I&S,
Tacoma,T HIST 470,The Material World: Art and Artifacts,,VLPA,
Tacoma,T HIST 474,Imperial China,5,I&S,
Tacoma,T HIST 475,Twentieth-Century Britain,5,I&S,
Tacoma,T HIST 477,Reformation and Counter-Reformation Europe,5,VLPA,
Tacoma,T HIST 478,Europe in the Nineteenth Century,5,VLPA,
Tacoma,T HIST 479,Modern European Culture,5,VLPA,
Tacoma,T HIST 480,"Eastern Europe in Transition, 1940-2000",5,,
Tacoma,T HIST 484,The Pacific War,5,I&S,
Tacoma,T HIST 486,Contemporary Chinese Culture and Society,5,I&S,
Tacoma,T HIST 487,Technology in the Modern World,5,I&S,
Tacoma,T HIST 488,History of Urbanization and the Environment,5,I&S,
Tacoma,T HIST 490,Medieval Technology,5,I&S,
Tacoma,T HIST 491,Advanced Topics in the Ancient and Medieval Mediterranean World,5,I&S,
Tacoma,T HIST 495,The Metropolis,5,I&S,
Tacoma,T HIST 497,Senior Thesis,5,,TIAS 380
Tacoma,T HIST 498,History Capstone,5,I&S,"T HIST 380,TIAS 380"
Tacoma,T HLTH 290,Special Topics in the Foundations of Health,,,
Tacoma,T HLTH 305,Statistics: Learning From Data,5,"NW,QSR",TMATH 098
Tacoma,T HLTH 310,"Health, Illness, and Society",5,"DIV,I&S",
Tacoma,T HLTH 320,Promoting Health Through Social Marketing,5,I&S,
Tacoma,T HLTH 325,Medical and Ethical Issues in Literature and Culture,5,VLPA,
Tacoma,T HLTH 330,Representations of Adolescents in Film,5,VLPA,
Tacoma,T HLTH 355,HIV/AIDS: Global and National Issues,5,I&S,
Tacoma,T HLTH 372,Environmental Health: Local to Global,5,I&S,
Tacoma,T HLTH 410,Environmental Equity,5,I&S,
Tacoma,T HLTH 415,Representations of Health Policy and Ethics in Film,5,VLPA,
Tacoma,T HLTH 420,Holistic Health,5,,
Tacoma,T HLTH 425,Violence in Intimate Partner Relationships,5,I&S,
Tacoma,T HLTH 430,Adolescent Health in Context,5,I&S,
Tacoma,T HLTH 435,"Women's Health, Women's Lives",5,I&S,
Tacoma,T HLTH 440,Business of Health Care,5,,
Tacoma,T HLTH 450,Perspectives in Medical Anthropology,5,"I&S,VLPA",
Tacoma,T HLTH 455,Knowing Health and Illness Through the Arts,5,VLPA,
Tacoma,T HLTH 460,Strategies for Community Change,5,I&S,
Tacoma,T HLTH 465,Integrative Health and Wellness Coaching,5,,
Tacoma,T HLTH 470,Challenges and Controversies in US Health Care,,I&S,
Tacoma,T HLTH 475,Aging Explored Through the Arts,5,VLPA,
Tacoma,T HLTH 480,Death and American Society,5,"I&S,VLPA",
Tacoma,T HLTH 485,Critical Issues in Global Health,5,I&S,
Tacoma,T HLTH 490,Special Topics,,,
Tacoma,T HLTH 498,Special Project in Health,,,
Tacoma,T HLTH 499,Undergraduate Research,,,
Tacoma,T HLTH 501,Issues in Race and Health,3,,
Tacoma,T HLTH 505,Participatory Action Research,3,,
Tacoma,T HLTH 510,Ethnographic Research Methods,3,,
Tacoma,T HLTH 511,Introduction to Epidemiology,,,
Tacoma,T HLTH 520,Health and Human Rights,3,,
Tacoma,T HLTH 530,Health and Aging in a Diverse Society,3,,
Tacoma,T HLTH 590,Independent Study,,,
Tacoma,T INFO 110,Introduction to Cybersecurity,5,"NW,QSR",
Tacoma,T INFO 200,Programming II for Information Technology and Systems,5,"NW,QSR",TCSS 142
Tacoma,T INFO 210,Foundations of Information Management,5,QSR,
Tacoma,T INFO 220,Foundations of Human Computer Interaction for Information Technology and Systems,5,I&S,
Tacoma,T INFO 230,Foundations of Web Design and Programming,5,"NW,QSR","T INST 312,TCSS 142"
Tacoma,T INFO 240,Discrete Math for Information Technology,5,,
Tacoma,T INFO 250,Foundations of Information Networking,5,QSR,
Tacoma,T INFO 310,Foundations of Information Assurance,5,QSR,
Tacoma,T INFO 320,Hardware and Software Systems,5,QSR,
Tacoma,T INFO 360,Information Systems Analysis and Design,5,QSR,
Tacoma,T INFO 370,Managing Technical Teams,5,I&S,
Tacoma,T INFO 390,Undergraduate Seminar in Information Technology and Systems,2,,
Tacoma,T INFO 410,Database Design,5,,
Tacoma,T INFO 431,Server Side Web Applications,5,,
Tacoma,T INFO 441,Network Security,5,QSR,T INFO 310
Tacoma,T INFO 442,Computer Security,5,,T INFO 310
Tacoma,T INFO 443,Digital Forensics,5,NW,T INFO 310
Tacoma,T INFO 444,Mobile Digital Forensics I,5,,
Tacoma,T INFO 445,Mobile Digital Forensics II,5,,T INFO 444
Tacoma,T INFO 446,Mobile Digital Forensics III,5,,T INFO 445
Tacoma,T INFO 451,Routing and Switching,5,,"T INFO 220,T INFO 250"
Tacoma,T INFO 452,System Administration,5,,
Tacoma,T INFO 453,Wireless Networking,5,,
Tacoma,T INFO 461,Organizational Information Assurance,5,I&S,
Tacoma,T INFO 462,Building an Information Risk Management Toolkit,5,I&S,
Tacoma,T INFO 463,Establishing and Managing Information Assurance Strategies,5,I&S,
Tacoma,T INFO 480,Research Methods,5,"I&S,QSR",
Tacoma,T INFO 482,Senior Project,5,,T INFO 310
Tacoma,T INFO 490,Special Topics in Information Technology and Systems,,,
Tacoma,T INFO 497,Internship in Information Technology and Systems,,,T INFO 310
Tacoma,T INFO 498,Directed Readings,,,T INFO 310
Tacoma,T INFO 499,Undergraduate Research,,,T INFO 310
Tacoma,T INFO 502,"Information Assurance, Cyber-Security, and Risk Management in Context",4,,
Tacoma,T INST 101,Fluency in Information Technology,5,QSR,
Tacoma,T INST 207,Living and Working in a Virtual World: Technologies of the World Wide Web,3,I&S,
Tacoma,T INST 310,Computational Problem Solving,5,QSR,
Tacoma,T INST 311,Database Management and Data Analysis,5,QSR,
Tacoma,T INST 312,Computer Networks and the Internet,5,QSR,
Tacoma,T INST 401,Technology in the Service of Society: A Seminar in the Integration of Technology and Social Interests,5,I&S,
Tacoma,T INST 475,Entrepreneurship in Computing and Software Systems,5,,"T INST 310,TCSS 360"
Tacoma,T INST 490,Special Topics in Applied Computing,5,,
Tacoma,T INST 493,Technology and Society: A Global Perspective Study Abroad,12,"I&S,VLPA",
Tacoma,T INST 498,Directed Readings in Applied Computing,,,T INST 310
Tacoma,T INST 499,Research in Applied Computing,,,T INST 310
Tacoma,T INTL 300,Foreign Study,,,
Tacoma,T INTL 399,Foreign Study,,,
Tacoma,T INTL 500,Foreign Study,,,
Tacoma,T LAW 150,Introduction to the American Legal System,5,I&S,
Tacoma,T LAW 205,Introduction to the American Legal System,5,I&S,
Tacoma,T LAW 215,Introduction to International Organizations,5,I&S,
Tacoma,T LAW 320,American Constitutional Law: Institutional Powers and Constraints,5,I&S,
Tacoma,T LAW 339,Washington Environmental Law,5,,
Tacoma,T LAW 348,Gender and Law,5,"DIV,I&S",
Tacoma,T LAW 361,American Constitutional Law: Rights and Liberties,5,I&S,
Tacoma,T LAW 363,Law in Society,5,I&S,
Tacoma,T LAW 367,Comparative Law and Courts,5,I&S,
Tacoma,T LAW 422,International Humanitarian Law,5,I&S,
Tacoma,T LAW 423,International Law,5,I&S,
Tacoma,T LAW 424,The Politics and Law of International Human Rights,5,I&S,
Tacoma,T LAW 438,Environmental Law,5,I&S,
Tacoma,T LAW 452,Minorities and the Law,5,"DIV,I&S",
Tacoma,T LAW 465,Law and Public Policy in the United States,5,I&S,
Tacoma,T LAW 486,Field Work in Law and Policy,5,I&S,"TPOL S 202,TPOL S 305,TPOL S 382"
Tacoma,T LAX 238,Latinos in the United States,5,"DIV,I&S,VLPA",
Tacoma,T LAX 250,Images of Latinos/as in the Movies,5,"DIV,VLPA",
Tacoma,T LAX 267,Introduction to Chicano/a Literature,5,"DIV,VLPA",
Tacoma,T LAX 277,Latin American Literature,5,VLPA,
Tacoma,T LAX 355,Migration and the Transnational Family in Latino Literature and Film,5,"DIV,I&S,VLPA",
Tacoma,T LAX 376,Latin American Film,5,VLPA,
Tacoma,T LAX 400,Afro-Hispanic Culture,5,VLPA,
Tacoma,T LAX 410,Caribbean Basin: Selected Topics,5,I&S,
Tacoma,T LAX 441,Mexican Cinema and Society,5,"I&S,VLPA",
Tacoma,T LAX 461,Contemporary Mexican Culture,5,VLPA,
Tacoma,T LAX 462,Women in Latin America,5,"DIV,I&S,VLPA",
Tacoma,T LAX 463,Contemporary Cuban Culture,5,VLPA,
Tacoma,T LAX 465,Latin American Visual Arts,5,VLPA,
Tacoma,T LAX 476,Latin American Women Writers,5,VLPA,
Tacoma,T LIT 101,Understanding Literature,5,VLPA,
Tacoma,T LIT 200,Understanding Literature,5,VLPA,
Tacoma,T LIT 210,Studies in American Literature,5,VLPA,
Tacoma,T LIT 220,Literature and the Arts,5,VLPA,
Tacoma,T LIT 230,Multi-Ethnic American Literature,5,VLPA,
Tacoma,T LIT 237,Introduction to Literature and Environment,5,VLPA,
Tacoma,T LIT 240,Studies in English Literature,5,VLPA,
Tacoma,T LIT 251,Ancient Literature of Western Civilization,5,VLPA,
Tacoma,T LIT 252,Medieval and Renaissance Literature of Western Civilization,5,VLPA,
Tacoma,T LIT 253,Modern Literature of Western Civilization,5,VLPA,
Tacoma,T LIT 305,"American Literary Movements, Genres, and Historical Periods",5,VLPA,
Tacoma,T LIT 306,Studies in Selected American Writers,5,VLPA,
Tacoma,T LIT 311,Themes in American Literature,5,VLPA,
Tacoma,T LIT 313,American Poetry,5,VLPA,
Tacoma,T LIT 320,African American Literature From Slavery to the Present,5,"DIV,VLPA",
Tacoma,T LIT 324,African American Women's Literature,5,"DIV,VLPA",
Tacoma,T LIT 325,Medical and Ethical Issues in Literature and Culture,5,VLPA,
Tacoma,T LIT 331,Immigrant and Ethnic Literature,5,VLPA,
Tacoma,T LIT 332,Asian American Literature,5,VLPA,
Tacoma,T LIT 335,Middle Eastern American Literature,5,"DIV,VLPA",
Tacoma,T LIT 338,Writing in the Pacific Northwest,5,VLPA,
Tacoma,T LIT 343,Shakespeare,5,VLPA,
Tacoma,T LIT 344,Oregon Shakespeare Festival,2,VLPA,
Tacoma,T LIT 351,Ancient Greek Tragedy,5,VLPA,
Tacoma,T LIT 352,Medieval Quests,5,VLPA,
Tacoma,T LIT 371,The World Stage,5,VLPA,
Tacoma,T LIT 380,Myth and Literary Sagas in Creative Expression,5,VLPA,
Tacoma,T LIT 388,Cross Cultural Studies in Contemporary Women's Fiction,5,"DIV,VLPA",
Tacoma,T LIT 390,Varieties of Literary Criticism,5,VLPA,
Tacoma,T LIT 406,Children's and Young Adult Literature,5,VLPA,
Tacoma,T LIT 425,Literature of the Harlem Renaissance,5,"DIV,VLPA",
Tacoma,T LIT 431,Contemporary Native American Women's Literature,5,"DIV,VLPA",
Tacoma,T LIT 432,American Indian Literature,5,VLPA,
Tacoma,T LIT 433,Native American Literature and Federal Indian Law,5,"DIV,I&S,VLPA",
Tacoma,T LIT 437,Topics in Literature and Environment,5,VLPA,
Tacoma,T LIT 438,American Folklore,5,VLPA,
Tacoma,T LIT 439,Western American Literature,5,VLPA,
Tacoma,T LIT 453,Ancient Greek Tragedy,5,VLPA,
Tacoma,T LIT 455,Medieval Quests,5,VLPA,
Tacoma,T LIT 458,Modern Novel,5,VLPA,
Tacoma,T LIT 476,American Women's Literature: Nineteenth and Twentieth Century Texts,5,"DIV,VLPA",
Tacoma,T LIT 481,Postcolonial Fiction,5,VLPA,
Tacoma,T LIT 485,Comparative Mythology,5,VLPA,
Tacoma,T LIT 487,African Folklore and Literature,5,I&S,
Tacoma,T MGMT 312,Captivate Your Audience: Presentation Skills for Success,,VLPA,
Tacoma,T MGMT 314,Interpersonal Skills,5,"I&S,VLPA",
Tacoma,T MGMT 418,Legal Issues for Business,,I&S,"ENGL 131,T CORE 101,TWRT 112"
Tacoma,T MGMT 420,Managing Corporate Responsibility,5,,"T BUS 300,T BUS 320"
Tacoma,T MGMT 430,Managing the Workforce,5,,"T BUS 300,T BUS 320"
Tacoma,T MGMT 433,Managing Organizational Diversity,5,I&S,"T BUS 300,T BUS 310"
Tacoma,T MGMT 452,The Dynamics of Leadership,5,I&S,
Tacoma,T MGMT 455,Managing and Motivating Work Teams,5,I&S,
Tacoma,T MGMT 457,Negotiation and Conflict Management,5,I&S,
Tacoma,T MGMT 465,Board Governance I,2,I&S,"ENGL 131,T CORE 101,TWRT 112"
Tacoma,T MGMT 466,Board Governance II,5,I&S,T MGMT 465
Tacoma,T MGMT 474,Entrepreneurship: Idea Development,5,,"T BUS 300,T BUS 320,T BUS 350"
Tacoma,T MGMT 475,"Creating, Leading, and Implementing Change",5,,"T BUS 300,T BUS 310"
Tacoma,T MGMT 478,International Business,5,,"T BUS 300,T BUS 320"
Tacoma,T MGMT 480,International Management,5,,T BUS 300
Tacoma,T MGMT 490,Special Topics in Management,5,,
Tacoma,T MGMT 512,Business Ethics and Social Responsibility,4,,
Tacoma,T MGMT 516,Business Communication,4,,
Tacoma,T MGMT 518,Business Law,4,,
Tacoma,T MGMT 520,Managing Corporate Responsibility,4,,
Tacoma,T MGMT 530,Organization Design,4,,
Tacoma,T MGMT 532,Strategic Human Resources Management,4,,
Tacoma,T MGMT 536,Technology Management,4,,
Tacoma,T MGMT 553,Leadership in a Changing World,4,,
Tacoma,T MGMT 557,Negotiations,4,,
Tacoma,T MGMT 574,New Business Ventures,4,,
Tacoma,T MKTG 348,Social Marketing,5,I&S,T BUS 320
Tacoma,T MKTG 355,Professional Sales,5,,"T BUS 300,T BUS 320"
Tacoma,T MKTG 425,Advertising,5,,
Tacoma,T MKTG 430,Retailing,5,"QSR,VLPA",
Tacoma,T MKTG 440,Business Marketing,5,,T BUS 320
Tacoma,T MKTG 445,Service Marketing,5,,T BUS 320
Tacoma,T MKTG 450,Consumer Marketing,5,I&S,
Tacoma,T MKTG 460,Research Methods,5,,T BUS 320
Tacoma,T MKTG 471,Ecommerce,5,,"T BUS 320,T BUS 330"
Tacoma,T MKTG 475,Marketing Strategy,5,,T BUS 320
Tacoma,T MKTG 480,International Marketing,5,,T BUS 320
Tacoma,T MKTG 490,Special Topics in Marketing,5,,T BUS 320
Tacoma,T MKTG 520,Services Marketing,4,,TBUS 504
Tacoma,T MKTG 560,Managerial and Marketing Research,4,,T BUS 504
Tacoma,T MKTG 580,International Marketing,4,,T BUS 504
Tacoma,T NURS 340,Clinical Nursing Phenomena,3,,
Tacoma,T NURS 345,"Genetics, Genomics, and Nursing Practice",1,,
Tacoma,T NURS 350,Critical Analysis and Writing,3,,
Tacoma,T NURS 402,Families and Chronic Conditions Across the Life Span,3,I&S,
Tacoma,T NURS 403,Introduction to Research in Nursing and Healthcare,3,QSR,"T HLTH 305,T NURS 350,THLEAD 350,THLEAD 403,TMATH 110"
Tacoma,T NURS 407,"Diversity, Health, and Inequities",3,"DIV,I&S,VLPA",
Tacoma,T NURS 410,Ethical Issues in Healthcare,3,I&S,
Tacoma,T NURS 412,Health Care Systems,3,,
Tacoma,T NURS 414,"Health, Communities, and Populations",5,I&S,"T NURS 350,T NURS 403"
Tacoma,T NURS 430,Interpersonal Communication,,I&S,
Tacoma,T NURS 435,Nursing Leadership,3,,
Tacoma,T NURS 450,Transition to Baccalaureate Education,1,,
Tacoma,T NURS 451,Portfolio Completion,1,,
